Plant,Material,Description,Unrestr.Stock,UOM,Open Cust Ord,Total Open Delv,Open Prod Ord,Open Purch Ord,Open STO,In Transit,Net Available,Current Tons,Safety Stock,Max Stock Lvl,Planning Material,Restric Stock,Blocked Stock,In Qual.Insp (Restr.),Material Group,Outer Diameter,Plant Name,Wall Thickness,City,State,Country,Pincode,Full Location,Material Type,Weekly Forecast,Days of Supply Available,Organisation,Sub Category,Material Category,Column1,,,,,,,,,,,
3130,7450010000,1/2 EMT PURPLE,0.240,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.240,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,Carter York Agency,0.0420,Charlotte,NC,USA,28202,"Charlotte, NC, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,313074500100001/2 EMT PURPLE,,,,,,,,,,,
3500,7450010000,1/2 EMT PURPLE,0.525,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.525,0.525,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,ALLIED GROUP SALES,0.0420,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,350074500100001/2 EMT PURPLE,,,,,,,,,,,
3530,7450010000,1/2 EMT PURPLE,1.239,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.239,1.239,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,"GORIN-HOPPER-McCOY, INC.",0.0420,Norcross,GA,USA,30071,"Norcross, GA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,353074500100001/2 EMT PURPLE,,,,,,,,,,,
2910,7450010000,1/2 EMT PURPLE,3.402,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.402,3.402,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,Mountain House Warehouse,0.0420,Mountain House,CA,USA,95391,"Mountain House, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,291074500100001/2 EMT PURPLE,,,,,,,,,,,
3410,7450010000,1/2 EMT PURPLE,0.488,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.488,0.488,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,Electro Lines,0.0420,Syracuse,NY,USA,13202,"Syracuse, NY, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,341074500100001/2 EMT PURPLE,,,,,,,,,,,
4350,7450010000,1/2 EMT PURPLE,0.455,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.455,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,Northwinds Corporation,0.0420,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",COLOR EMT,0.00,0.00,Western,Color EMT,,435074500100001/2 EMT PURPLE,,,,,,,,,,,
3485,7450010000,1/2 EMT PURPLE,0.450,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.450,0.450,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,Marvin Bochner Inc,0.0420,Miami,FL,USA,33101,"Miami, FL, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,348574500100001/2 EMT PURPLE,,,,,,,,,,,
2800,7450010000,1/2 EMT PURPLE,8.160,TON,0.000,0.000,0.000,0.000,0.000,0.000,8.160,8.160,0.000,0.138,R00840100-C1012H,0.360,0.000,0.000,84I,0.706,Rochelle,0.0420,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,0.03,0.00,Manufacturing Plants,Color EMT,,280074500100001/2 EMT PURPLE,,,,,,,,,,,
2920,7450010000,1/2 EMT PURPLE,1.442,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.442,1.442,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,Garden Grove,0.0420,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,292074500100001/2 EMT PURPLE,,,,,,,,,,,
1940,7450010000,1/2 EMT PURPLE,8.400,TON,0.000,0.000,0.000,0.000,0.000,0.000,8.400,8.400,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,0.706,Great Lakes Reload (GLR),0.0420,Richmond,KY,USA,40475,"Richmond, KY, USA",COLOR EMT,0.00,0.00,,Color EMT,,194074500100001/2 EMT PURPLE,,,,,,,,,,,
2920,7450110000,3/4 EMT PURPLE,2.024,TON,0.000,0.000,0.000,0.000,0.000,0.000,2.024,2.024,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Garden Grove,0.0490,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,292074501100003/4 EMT PURPLE,,,,,,,,,,,
3180,7450110000,3/4 EMT PURPLE,0.989,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.989,0.989,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Brazill Brothers,0.0490,North Brunswick,NJ,USA,8902,"North Brunswick, NJ, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,318074501100003/4 EMT PURPLE,,,,,,,,,,,
3200,7450110000,3/4 EMT PURPLE,0.069,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.069,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Nelson and Associates,0.0490,Santa Fe Springs,CA,USA,90670,"Santa Fe Springs, CA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,320074501100003/4 EMT PURPLE,,,,,,,,,,,
3410,7450110000,3/4 EMT PURPLE,0.014,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.014,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Electro Lines,0.0490,Syracuse,NY,USA,13202,"Syracuse, NY, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,341074501100003/4 EMT PURPLE,,,,,,,,,,,
3570,7450110000,3/4 EMT PURPLE,0.230,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.230,0.230,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,L.P. CHICK COMPANY,0.0490,Louisville,KY,USA,40202,"Louisville, KY, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,357074501100003/4 EMT PURPLE,,,,,,,,,,,
3540,7450110000,3/4 EMT PURPLE,0.299,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.299,0.299,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,LEX ASSOCIATES,0.0490,Edison,NJ,USA,8903,"Edison, NJ, USA",COLOR EMT,0.00,0.00,Western,Color EMT,,354074501100003/4 EMT PURPLE,,,,,,,,,,,
3500,7450110000,3/4 EMT PURPLE,0.345,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.345,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,ALLIED GROUP SALES,0.0490,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,350074501100003/4 EMT PURPLE,,,,,,,,,,,
3530,7450110000,3/4 EMT PURPLE,0.552,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.552,0.552,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,"GORIN-HOPPER-McCOY, INC.",0.0490,Norcross,GA,USA,30071,"Norcross, GA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,353074501100003/4 EMT PURPLE,,,,,,,,,,,
2800,7450110000,3/4 EMT PURPLE,0.428,TON,1.122,0.575,0.000,0.000,0.000,0.000,-1.269,-1.269,0.000,7.494,R00922045-C1004C,0.575,0.000,0.000,84I,0.922,Rochelle,0.0490,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,1.87,0.27,Manufacturing Plants,Color EMT,,280074501100003/4 EMT PURPLE,,,,,,,,,,,
2910,7450110000,3/4 EMT PURPLE,0.416,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.416,0.416,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Mountain House Warehouse,0.0490,Mountain House,CA,USA,95391,"Mountain House, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,291074501100003/4 EMT PURPLE,,,,,,,,,,,
3130,7450110000,3/4 EMT PURPLE,0.391,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.391,0.391,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Carter York Agency,0.0490,Charlotte,NC,USA,28202,"Charlotte, NC, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,313074501100003/4 EMT PURPLE,,,,,,,,,,,
4180,7450110000,3/4 EMT PURPLE,0.345,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.345,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,"Electrical Lines, Inc",0.0490,Aurora,CO,USA,80012,"Aurora, CO, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,418074501100003/4 EMT PURPLE,,,,,,,,,,,
3485,7450110000,3/4 EMT PURPLE,0.115,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.115,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Marvin Bochner Inc,0.0490,Miami,FL,USA,33101,"Miami, FL, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,348574501100003/4 EMT PURPLE,,,,,,,,,,,
2900,7450110000,3/4 EMT PURPLE,0.064,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.064,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,84I,0.922,Auburn Warehouse,0.0490,Auburn,WA,USA,98002,"Auburn, WA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,290074501100003/4 EMT PURPLE,,,,,,,,,,,
2900,7450210000,1 EMT PURPLE,0.101,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.101,0.000,0.000,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,Auburn Warehouse,0.0570,Auburn,WA,USA,98002,"Auburn, WA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,290074502100001 EMT PURPLE,,,,,,,,,,,
3410,7450210000,1 EMT PURPLE,0.536,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.536,0.536,0.000,0.000,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,Electro Lines,0.0570,Syracuse,NY,USA,13202,"Syracuse, NY, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,341074502100001 EMT PURPLE,,,,,,,,,,,
4180,7450210000,1 EMT PURPLE,0.134,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.134,0.134,0.000,0.000,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,"Electrical Lines, Inc",0.0570,Aurora,CO,USA,80012,"Aurora, CO, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,418074502100001 EMT PURPLE,,,,,,,,,,,
3530,7450210000,1 EMT PURPLE,0.375,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.375,0.000,0.000,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,"GORIN-HOPPER-McCOY, INC.",0.0570,Norcross,GA,USA,30071,"Norcross, GA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,353074502100001 EMT PURPLE,,,,,,,,,,,
2800,7450210000,1 EMT PURPLE,12.311,TON,0.168,0.000,0.000,0.000,0.000,0.000,12.143,12.143,0.000,8.760,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,Rochelle,0.0570,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,2.19,0.31,Manufacturing Plants,Color EMT,,280074502100001 EMT PURPLE,,,,,,,,,,,
3485,7450210000,1 EMT PURPLE,0.168,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.168,0.168,0.000,0.000,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,Marvin Bochner Inc,0.0570,Miami,FL,USA,33101,"Miami, FL, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,348574502100001 EMT PURPLE,,,,,,,,,,,
3540,7450210000,1 EMT PURPLE,0.503,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.503,0.503,0.000,0.000,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,LEX ASSOCIATES,0.0570,Edison,NJ,USA,8903,"Edison, NJ, USA",COLOR EMT,0.00,0.00,Western,Color EMT,,354074502100001 EMT PURPLE,,,,,,,,,,,
2920,7450210000,1 EMT PURPLE,4.747,TON,0.000,0.000,0.000,0.000,0.000,0.000,4.747,4.747,0.000,0.000,R01163052-C1004C,0.000,0.000,0.000,84I,1.163,Garden Grove,0.0570,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,292074502100001 EMT PURPLE,,,,,,,,,,,
3540,7380310000,1 1/4 EMT YELLOW,0.076,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.076,0.000,0.000,R01510060-A1008,0.000,0.000,0.000,84I,1.510,LEX ASSOCIATES,0.0650,Edison,NJ,USA,8903,"Edison, NJ, USA",COLOR EMT,0.00,0.00,Western,Color EMT,,354073803100001 1/4 EMT YELLOW,,,,,,,,,,,
3500,7380310000,1 1/4 EMT YELLOW,0.298,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.298,0.298,0.000,0.000,R01510060-A1008,0.000,0.000,0.000,84I,1.510,ALLIED GROUP SALES,0.0650,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,350073803100001 1/4 EMT YELLOW,,,,,,,,,,,
3590,7380310000,1 1/4 EMT YELLOW,0.505,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.505,0.505,0.000,0.000,R01510060-A1008,0.000,0.000,0.000,84I,1.510,GCD Tampa,0.0650,Tampa,FL,USA,33602,"Tampa, FL, USA",COLOR EMT,0.00,0.00,Western,Color EMT,,359073803100001 1/4 EMT YELLOW,,,,,,,,,,,
3130,7380310000,1 1/4 EMT YELLOW,0.101,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.101,0.000,0.000,R01510060-A1008,0.000,0.000,0.000,84I,1.510,Carter York Agency,0.0650,Charlotte,NC,USA,28202,"Charlotte, NC, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,313073803100001 1/4 EMT YELLOW,,,,,,,,,,,
2800,7380310000,1 1/4 EMT YELLOW,3.161,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.161,3.161,0.000,1.375,R01510060-A1008,0.000,0.000,0.000,84I,1.510,Rochelle,0.0650,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,0.34,0.05,Manufacturing Plants,Color EMT,,280073803100001 1/4 EMT YELLOW,,,,,,,,,,,
1940,7380310000,1 1/4 EMT YELLOW,3.030,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.030,3.030,0.000,0.000,R01510060-A1008,0.000,0.000,0.000,84I,1.510,Great Lakes Reload (GLR),0.0650,Richmond,KY,USA,40475,"Richmond, KY, USA",COLOR EMT,0.00,0.00,,Color EMT,,194073803100001 1/4 EMT YELLOW,,,,,,,,,,,
2920,7380410000,1 1/2 EMT YELLOW,0.609,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.609,0.609,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,Garden Grove,0.0650,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,292073804100001 1/2 EMT YELLOW,,,,,,,,,,,
2910,7380410000,1 1/2 EMT YELLOW,0.754,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.754,0.754,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,Mountain House Warehouse,0.0650,Mountain House,CA,USA,95391,"Mountain House, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,291073804100001 1/2 EMT YELLOW,,,,,,,,,,,
4350,7380410000,1 1/2 EMT YELLOW,0.203,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.203,0.203,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,Northwinds Corporation,0.0650,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",COLOR EMT,0.00,0.00,Western,Color EMT,,435073804100001 1/2 EMT YELLOW,,,,,,,,,,,
3410,7380410000,1 1/2 EMT YELLOW,0.313,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.313,0.313,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,Electro Lines,0.0650,Syracuse,NY,USA,13202,"Syracuse, NY, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,341073804100001 1/2 EMT YELLOW,,,,,,,,,,,
3440,7380410000,1 1/2 EMT YELLOW,0.261,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.261,0.261,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,Robert A. Amey Co.,0.0650,Portland,OR,USA,97201,"Portland, OR, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,344073804100001 1/2 EMT YELLOW,,,,,,,,,,,
3130,7380410000,1 1/2 EMT YELLOW,0.087,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.087,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,Carter York Agency,0.0650,Charlotte,NC,USA,28202,"Charlotte, NC, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,313073804100001 1/2 EMT YELLOW,,,,,,,,,,,
3500,7380410000,1 1/2 EMT YELLOW,0.029,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.029,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,ALLIED GROUP SALES,0.0650,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,350073804100001 1/2 EMT YELLOW,,,,,,,,,,,
3530,7380410000,1 1/2 EMT YELLOW,0.302,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.302,0.000,0.000,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,"GORIN-HOPPER-McCOY, INC.",0.0650,Norcross,GA,USA,30071,"Norcross, GA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,353073804100001 1/2 EMT YELLOW,,,,,,,,,,,
2800,7380410000,1 1/2 EMT YELLOW,3.741,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.741,3.741,0.000,1.793,R01740060-C1004C,0.000,0.000,0.000,84I,1.740,Rochelle,0.0650,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,0.45,0.06,Manufacturing Plants,Color EMT,,280073804100001 1/2 EMT YELLOW,,,,,,,,,,,
2900,7380510000,2 EMT YELLOW,0.222,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.222,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,Auburn Warehouse,0.0650,Auburn,WA,USA,98002,"Auburn, WA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,290073805100002 EMT YELLOW,,,,,,,,,,,
3440,7380510000,2 EMT YELLOW,0.074,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.074,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,Robert A. Amey Co.,0.0650,Portland,OR,USA,97201,"Portland, OR, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,344073805100002 EMT YELLOW,,,,,,,,,,,
3380,7380510000,2 EMT YELLOW,0.081,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.081,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,"Riffle and Associates, Inc.",0.0650,Cincinnati,OH,USA,45202,"Cincinnati, OH, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,338073805100002 EMT YELLOW,,,,,,,,,,,
3410,7380510000,2 EMT YELLOW,0.044,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.044,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,Electro Lines,0.0650,Syracuse,NY,USA,13202,"Syracuse, NY, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,341073805100002 EMT YELLOW,,,,,,,,,,,
3530,7380510000,2 EMT YELLOW,0.148,TON,0.000,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,"GORIN-HOPPER-McCOY, INC.",0.0650,Norcross,GA,USA,30071,"Norcross, GA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,353073805100002 EMT YELLOW,,,,,,,,,,,
2910,7380510000,2 EMT YELLOW,0.444,TON,0.259,0.000,0.000,0.000,0.000,0.000,0.185,0.185,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,Mountain House Warehouse,0.0650,Mountain House,CA,USA,95391,"Mountain House, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,291073805100002 EMT YELLOW,,,,,,,,,,,
3540,7380510000,2 EMT YELLOW,0.659,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.659,0.659,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,LEX ASSOCIATES,0.0650,Edison,NJ,USA,8903,"Edison, NJ, USA",COLOR EMT,0.00,0.00,Western,Color EMT,,354073805100002 EMT YELLOW,,,,,,,,,,,
2920,7380510000,2 EMT YELLOW,1.458,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.458,1.458,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,Garden Grove,0.0650,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,292073805100002 EMT YELLOW,,,,,,,,,,,
3130,7380510000,2 EMT YELLOW,0.444,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.444,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,84I,2.197,Carter York Agency,0.0650,Charlotte,NC,USA,28202,"Charlotte, NC, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,313073805100002 EMT YELLOW,,,,,,,,,,,
2800,7380510000,2 EMT YELLOW,11.892,TON,0.000,0.148,0.000,0.000,0.000,0.000,11.744,11.744,0.000,4.163,R02197060-C1004C,0.888,0.000,0.000,84I,2.197,Rochelle,0.0650,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,1.04,0.15,Manufacturing Plants,Color EMT,,280073805100002 EMT YELLOW,,,,,,,,,,,
3500,7380610000,2 1/2 EMT YELLOW,0.227,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.227,0.227,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,2.875,ALLIED GROUP SALES,0.0720,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,350073806100002 1/2 EMT YELLOW,,,,,,,,,,,
3530,7380610000,2 1/2 EMT YELLOW,0.054,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.054,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,2.875,"GORIN-HOPPER-McCOY, INC.",0.0720,Norcross,GA,USA,30071,"Norcross, GA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,353073806100002 1/2 EMT YELLOW,,,,,,,,,,,
3410,7380610000,2 1/2 EMT YELLOW,0.540,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.540,0.540,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,2.875,Electro Lines,0.0720,Syracuse,NY,USA,13202,"Syracuse, NY, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,341073806100002 1/2 EMT YELLOW,,,,,,,,,,,
3130,7380610000,2 1/2 EMT YELLOW,0.324,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.324,0.324,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,2.875,Carter York Agency,0.0720,Charlotte,NC,USA,28202,"Charlotte, NC, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,313073806100002 1/2 EMT YELLOW,,,,,,,,,,,
2800,7380610000,2 1/2 EMT YELLOW,1.501,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.501,1.501,0.000,0.646,R00840100-C1012H,0.000,0.000,0.000,84I,2.875,Rochelle,0.0720,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,0.16,0.02,Manufacturing Plants,Color EMT,,280073806100002 1/2 EMT YELLOW,,,,,,,,,,,
2920,7380610000,2 1/2 EMT YELLOW,0.335,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.335,0.335,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,2.875,Garden Grove,0.0720,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,292073806100002 1/2 EMT YELLOW,,,,,,,,,,,
1940,7380610000,2 1/2 EMT YELLOW,3.240,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.240,3.240,0.000,0.000,R00840100-C1012H,0.000,0.000,0.000,84I,2.875,Great Lakes Reload (GLR),0.0720,Richmond,KY,USA,40475,"Richmond, KY, USA",COLOR EMT,0.00,0.00,,Color EMT,,194073806100002 1/2 EMT YELLOW,,,,,,,,,,,
2910,7380710000,3 EMT YELLOW,1.446,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.446,1.446,0.000,0.000,R03500071-C1006P,0.000,0.000,0.000,84I,3.500,Mountain House Warehouse,0.0720,Mountain House,CA,USA,95391,"Mountain House, CA, USA",COLOR EMT,0.00,0.00,Zekelman Warehouse,Color EMT,,291073807100003 EMT YELLOW,,,,,,,,,,,
3530,7380710000,3 EMT YELLOW,0.408,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.408,0.408,0.000,0.000,R03500071-C1006P,0.000,0.000,0.000,84I,3.500,"GORIN-HOPPER-McCOY, INC.",0.0720,Norcross,GA,USA,30071,"Norcross, GA, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,353073807100003 EMT YELLOW,,,,,,,,,,,
3500,7380710000,3 EMT YELLOW,0.460,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.460,0.000,0.000,R03500071-C1006P,0.000,0.000,0.000,84I,3.500,ALLIED GROUP SALES,0.0720,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",COLOR EMT,0.00,0.00,Wheatland,Color EMT,,350073807100003 EMT YELLOW,,,,,,,,,,,
2800,7380710000,3 EMT YELLOW,5.576,TON,0.000,0.000,0.000,0.000,0.000,0.000,5.576,5.576,0.000,1.811,R03500071-C1006P,0.000,0.000,0.000,84I,3.500,Rochelle,0.0720,Rochelle,IL,USA,61068,"Rochelle, IL, USA",COLOR EMT,0.45,0.06,Manufacturing Plants,Color EMT,,280073807100003 EMT YELLOW,,,,,,,,,,,
1940,7380710000,3 EMT YELLOW,7.561,TON,0.000,0.000,0.000,0.000,0.000,0.000,7.561,7.561,0.000,0.000,R03500071-C1006P,0.000,0.000,0.000,84I,3.500,Great Lakes Reload (GLR),0.0720,Richmond,KY,USA,40475,"Richmond, KY, USA",COLOR EMT,0.00,0.00,,Color EMT,,194073807100003 EMT YELLOW,,,,,,,,,,,
